crown_id,max_height,mean_height,crown_area,crown_diameter
2414.0,0.5397949,0.21283446,5.455000001922889,2.635435774018902
1099.0,2.3598633,0.7633567,3.4949999992703673,2.10949572360799
69711.0,0.03564453,0.021550305,2.120000000297732,1.6429448667613986
485.0,8.159912,6.2064605,9.497500001414151,3.477440521119342
1889.0,0.8388672,0.27345812,3.7274999999435376,2.178531708038336
698.0,5.9206543,5.514344,1.235000000130676,1.2539740180379766
663.0,6.406006,3.8980372,12.674999998619018,4.017251700822325
1204.0,1.9667969,0.9280893,8.295000001215964,3.2498495388442814
1132.0,2.237793,1.1322422,3.6074999999208375,2.143177934174227
3891.0,0.21166992,0.13391763,1.3149999997616397,1.2939513132352582
694.0,5.994629,2.1285903,8.245000001034057,3.2400401305628947
1135.0,2.2302246,1.7531705,2.180000000234868,1.6660318747916252
1461.0,1.3447266,0.40722576,2.3049999985803136,1.7131308031808163
2424.0,0.532959,0.21197882,2.667499998686545,1.8429233526950337
4112.0,0.1977539,0.10858222,1.7999999994528477,1.5138795129820064
2324.0,0.5739746,0.2497502,3.984999997277045,2.2525229371313067
5034.0,0.1574707,0.045028366,1.78250000020169,1.506502402502972
2219.0,0.63427734,0.17764696,1.9899999996510456,1.591774699377607
2900.0,0.37890625,0.13683632,4.154999999607676,2.3000674572444777
1979.0,0.7766113,0.24806489,4.512500000184809,2.396975895968236
3260.0,0.29174805,0.20157559,3.8975000016411654,2.227655971575255
1679.0,1.0476074,0.39957702,1.045000000029977,1.153488328630339
1756.0,0.9682617,0.29922417,2.294999999936844,1.709410645540382
1123.0,2.2575684,0.75956094,10.582499997512494,3.6707025865619607
835.0,4.756592,1.6716477,3.5174999992191442,2.1162750524475116
5318.0,0.14990234,0.06411264,3.067500000438595,1.976274855386656
3573.0,0.24633789,0.09235052,2.8750000011190426,1.9132599647038042
2910.0,0.37524414,0.1237457,1.0174999996062244,1.138209662701322
384.0,8.887451,5.1219873,24.08249999901863,5.537399329544063
416.0,8.601318,8.011944,3.5524999994822446,2.126777722756292
410576.0,0.009521484,0.0055605234,1.0374999999083232,1.1493415626113956
3225.0,0.29833984,0.13357365,3.359999999977882,2.0683531783237563
1472.0,1.3337402,0.60522133,2.587499999710416,1.8150777728884027
1470.0,1.3344727,0.2184195,4.144999999842253,2.2972979590654754
2880.0,0.38549805,0.18581814,1.687499999903957,1.465807535667047
3781.0,0.2241211,0.08316376,2.180000000726723,1.6660318749795717
2351.0,0.5649414,0.24563819,2.7600000024837206,1.8746042640065184
196354.0,0.01928711,0.011223493,1.0499999996274711,1.15624457685111
2554.0,0.4897461,0.19696288,2.1649999997572738,1.660290219823805
2856.0,0.39013672,0.12721151,3.775000000178987,2.1923684183100094
2352.0,0.5649414,0.27164435,1.3849999976350227,1.3279445645233154
30601.0,0.061523438,0.040918276,5.962500001017176,2.7553023040636604
49330.0,0.04321289,0.018678477,1.7799999989659403,1.5054455779974194
2485.0,0.5114746,0.2163021,1.9825000013250982,1.588772293037812
1233.0,1.8833008,0.7889372,2.860000002106826,1.9082623248979842
3195.0,0.30395508,0.11373287,1.4725000004333555,1.3692498786468057
1938.0,0.8015137,0.21951747,1.0275000003189776,1.1437891556670374
3790.0,0.22265625,0.107002184,2.467499999708089,1.772489372679662
699.0,5.918701,3.6647813,1.4275000000323061,1.3481652161922062
2310.0,0.5871582,0.24759707,2.2525000009796354,1.6935088059302392
469.0,8.234863,7.891075,2.5274999995666434,1.7939099611648175
383.0,8.89917,7.9690685,1.324999998892599,1.2988619616279875
1676.0,1.0510254,0.44514066,1.2324999993795065,1.2527041702237809
1343.0,1.6088867,0.628297,3.1725000007083897,2.0098140353212415
940.0,3.505127,3.3327296,1.624999999643478,1.4384068477801062
817.0,5.020508,3.2641382,5.302500000118162,2.598336522875482
2715.0,0.43603516,0.08057787,2.342499999600404,1.7270100269058477
35645.0,0.051513672,0.028596647,1.1374999995401596,1.2034575113192656
3181.0,0.3071289,0.17815152,3.9724999993972605,2.248987347828574
1831.0,0.8881836,0.41500807,1.4400000009752696,1.354055000973146
832.0,4.7768555,2.4305007,5.462500000839645,2.6372468625794014
220856.0,0.016113281,0.0054349243,1.3099999999676948,1.2914889870076054
5693.0,0.140625,0.039874326,1.0375000001877197,1.1493415627661534
934.0,3.5732422,1.9425848,3.57499999980937,2.133502137844134
2315.0,0.58251953,0.15112151,3.177499999848951,2.011397189319817
2916.0,0.3720703,0.15078582,1.4299999996004047,1.3493452295326434
2558.0,0.4880371,0.15821177,2.262500000280853,1.6972638187155522
1050.0,2.5822754,1.4344878,2.7599999997625124,1.87460426308239
1913.0,0.81396484,0.29094654,6.345000000213336,2.8423062663295515
723.0,5.659912,3.451306,1.2375000003783494,1.2552425809744878
2331.0,0.5722656,0.24140356,2.595000000019789,1.8177064170577555
1779.0,0.94433594,0.4674424,4.017499999507272,2.2616896052168953
2712.0,0.43823242,0.10703651,2.2324999992805528,1.6859736898021933
1930.0,0.8066406,0.23660706,2.120000001320734,1.6429448671577984
409.0,8.699951,3.399747,7.097499998284039,3.0061300149150214
1771.0,0.9519043,0.47118548,1.339999999854772,1.3061933202096112
122823.0,0.02319336,0.007710602,1.1800000000747979,1.2257335203390367
1672.0,1.0537109,0.3223764,3.9174999997939435,2.2333642596400707
35646.0,0.051513672,0.024885323,1.2575000001056467,1.2653452997656334
17616.0,0.080078125,0.039387677,1.1850000005337638,1.2283276684951687
208.0,10.364014,8.816237,6.630000000220317,2.9054394128728007
3008.0,0.34521484,0.106967464,2.9149999992916116,1.9265236235252998
1404.0,1.4501953,0.46319848,4.949999999806463,2.5104851615161237
611.0,7.170166,3.4689841,4.640000000410657,2.430603112006158
1996.0,0.76220703,0.30583036,7.2150000004936,3.030911301224876
1322.0,1.6682129,0.61346364,4.144999999267457,2.29729795890619
664.0,6.3640137,4.741606,2.1725000002529122,1.663163525110853
1788.0,0.9382324,0.49149346,3.639999997334381,2.1528102423209576
2847.0,0.3947754,0.16772638,2.4100000007054754,1.7517155316175002
4014.0,0.20263672,0.0974207,1.3525000004179304,1.3122714981231716
268.0,9.818359,8.186269,9.777500001126608,3.5283281664383903
218.0,10.278076,7.7184134,16.0800000013801,4.5247863906596315
3791.0,0.22265625,0.06542355,1.292499999887077,1.2828336257778792
386.0,8.87915,8.16205,2.9800000003716542,1.9478844533965534
1556.0,1.2106934,0.5979192,6.557499999460997,2.8895100473807926
2511.0,0.50219727,0.18853651,2.515000000036671,1.7894684839514847
2746.0,0.42456055,0.16478361,1.7800000008198547,1.505445578781399
1642.0,1.0837402,0.41435674,3.1549999993413818,2.0042631470944277
1653.0,1.0778809,0.36621982,1.3825000001041918,1.3267455184507027
606.0,7.2299805,6.695215,1.2674999995232799,1.2703665307086927
217.0,10.284912,8.677051,7.507500000677537,3.0917383270519356
1391.0,1.4682617,0.34822512,5.334999998668205,2.60628720011176
2165.0,0.66064453,0.21688822,2.5524999992130324,1.8027600885682222
2133.0,0.67822266,0.30467692,1.3850000001466827,1.3279445657274112
411.0,8.668701,4.6123366,3.742500000060241,2.1829106706981958
667.0,6.3444824,4.699852,2.6399999991999357,1.8333991374172063
2291.0,0.59521484,0.33314025,4.437499999917052,2.3769729656974796
1731.0,0.99121094,0.46627972,2.5149999995680994,1.789468483784786
3512.0,0.25341797,0.05748256,2.9774999996641425,1.9470672161025464
581.0,7.449951,1.5168674,1.9225000001481392,1.5645456289101853
484.0,8.162842,7.8535852,1.6475000003445897,1.4483308152455798
1895.0,0.8334961,0.3465277,1.024999999722058,1.1423968369177389
1845.0,0.8745117,0.39100805,1.0025000008777716,1.1297887611029833
370.0,8.967041,7.332426,7.642500000921721,3.1194123199429815
881.0,4.1887207,3.5763311,2.0450000012377862,1.613621662769624
1236.0,1.8701172,0.72847533,4.512500000468572,2.3969758960436014
1839.0,0.8815918,0.33693558,4.432500001047158,2.375633448866195
498.0,8.040039,7.845932,1.1500000001775337,1.210051848753383
617.0,7.119873,4.53906,1.0599999997857952,1.1617374562036547
1438.0,1.3830566,0.66141737,4.720000001518638,2.4514670409947508
7110.0,0.12011719,0.01302945,2.5624999998151905,1.8062879983957563
457.0,8.295654,7.9924726,2.0574999997389387,1.6185457555967344
1531.0,1.246582,0.7738935,1.310000001163862,1.2914889875972377
2819.0,0.40185547,0.09326172,1.4999999999999998,1.3819765978853418
371.0,8.953369,8.161583,2.1900000000221196,1.6698486766764735
2009.0,0.75390625,0.34023187,4.149999999832652,2.298683125278004
1598.0,1.1450195,0.37814987,7.8774999997572674,3.1670087643298666
1000.0,2.9802246,1.4261761,1.9475000003358574,1.5746853697800574
1535.0,1.2409668,0.2950054,3.94500000150991,2.241189417675957
1153.0,2.150879,0.7048651,7.3924999991754845,3.067967296664827
904.0,3.916504,2.2736974,5.6600000002427215,2.684499175546542
227.0,10.197998,7.895152,3.5799999999583827,2.134993576125908
3998.0,0.20458984,0.06876752,6.069999999816064,2.780029502776588
2942.0,0.36328125,0.045394395,1.6225000007127512,1.4372999555556607
5114.0,0.15429688,0.050843917,2.5350000000477317,1.7965695772678585
1697.0,1.0334473,0.339246,3.0925000009129846,1.9843117933570669
1241.0,1.857666,0.51899135,10.640000000119608,3.6806614563328726
1813.0,0.9082031,0.31416157,1.3949999995526743,1.3327299667734642
3490.0,0.2578125,0.086673364,1.0674999998841672,1.1658401322039413
1459.0,1.347168,0.5389286,7.142500000160658,3.0156447815476306
1492.0,1.3046875,0.37917516,4.37500000036962,2.360174359806273
442.0,8.370117,4.367894,23.81499999993042,5.5065597025528845
104311.0,0.028564453,0.0106226,1.4875000000902219,1.37620631553137
1589.0,1.1584473,0.47356135,1.127499999198481,1.1981559104174926
4545.0,0.17211914,0.05955576,1.1575000000154252,1.2139912574028657
320.0,9.460449,8.477613,3.7575000000328878,2.1872808665976686
1402.0,1.453125,0.64072883,1.500000000844011,1.3819765982741432
18384.0,0.080078125,0.01934636,2.622499999870195,1.82731242700932
197.0,10.4626465,7.9352374,18.387499997937994,4.838563022860442
2789.0,0.41064453,0.14424056,1.1275000001312578,1.1981559109131075
1706.0,1.0187988,0.37101683,6.887499998575365,2.961323582884777
2543.0,0.4934082,0.19627139,1.3524999999449934,1.3122714978937364
1378.0,1.4938965,0.5218024,1.8324999999295692,1.5274853405638664
1379.0,1.4929199,0.7372386,1.79999999981519,1.5138795131343794
1581.0,1.1689453,0.3863062,5.1300000010104885,2.555722767785657
1291.0,1.7299805,0.3822517,4.379999999527643,2.36152264552737
2855.0,0.39111328,0.13337511,1.8500000002750312,1.5347615965061907
1693.0,1.0366211,0.4403037,3.0449999998422577,1.9690135635687547
1694.0,1.036377,0.40812922,3.5699999997345753,2.1320096562554736
301.0,9.625977,8.328584,9.209999999954597,3.424403043882691
1976.0,0.7770996,0.36144555,1.9199999988934722,1.5635280376388
1263.0,1.784668,0.7733452,4.237499999729335,2.322789824859458
256.0,9.928711,7.6101794,2.7625000001018636,1.8754530765819186
1611.0,1.1208496,0.46552616,1.0374999998108252,1.1493415625573917
31785.0,0.057128906,0.02175424,2.514999999950816,1.7894684839209412
1940.0,0.80078125,0.2870093,2.28250000020169,1.704749031709597
3301.0,0.28686523,0.12605275,1.5375000000043644,1.3991446673006582
600.0,7.2700195,1.1412687,4.847499999854186,2.484356796621219
517.0,7.8950195,7.527815,1.7249999994543033,1.4820047955298097
2735.0,0.4284668,0.20008454,2.595000000852159,1.8177064173492785
7583.0,0.1237793,0.02706788,1.4249999990614008,1.346984168449112
2891.0,0.38085938,0.10784081,2.1649999998547713,1.6602902198611893
1664.0,1.0690918,0.1571692,3.5100000008931973,2.1140176922527574
2238.0,0.6254883,0.19688344,5.349999998879506,2.6099485747628175
1489.0,1.3051758,0.61333436,1.079999999612046,1.1726460283563909
10728.0,0.09765625,0.033039145,1.5074999998349816,1.3854272313904292
1465.0,1.3400879,0.5967335,3.5624999998137348,2.1297689728892797
495.0,8.06543,7.5269704,1.23000000017084,1.2514330346613718
3427.0,0.26416016,0.06206072,3.4899999996568662,2.1079862453746765
250.0,9.948242,6.7769413,2.1374999995518014,1.64971195252406
2463.0,0.5202637,0.21072237,1.1150000001268925,1.1914957375254311
295.0,9.646484,5.937099,1.3550000003280003,1.3134837583821768
1633.0,1.0910645,0.46056432,2.422499999781431,1.7562524866438314
1507.0,1.2875977,0.51087785,1.8200000002293382,1.5222667216063022
2407.0,0.5407715,0.19869064,1.5475000000404546,1.4036873567604622
1846.0,0.87231445,0.41801545,3.0974999997756085,1.985915277531109
2457.0,0.52246094,0.24961089,1.9625000000072763,1.5807379942773634
2050.0,0.7294922,0.24198249,1.1100000001423176,1.1888212207212803
297.0,9.640625,7.9192576,6.637499999740974,2.9070822963668985
1468.0,1.3366699,0.4478658,5.6499999985157086,2.682126661040416
1196.0,2.027588,0.6391682,3.617500000077708,2.146146326133983
1903.0,0.8222656,0.3472003,4.007499999912107,2.2588730542937236
4316.0,0.18359375,0.059554562,2.0799999998827103,1.6273715780054046
1804.0,0.9187012,0.3340022,1.2899999997543636,1.281592373727156
465.0,8.245117,7.035199,2.1574999999237483,1.65741193360885
486.0,8.142578,6.806637,1.6600000001481379,1.453814859068714
407.0,8.720703,7.596277,8.357499999749132,3.2620698175858696
2267.0,0.61035156,0.3378847,1.437499999901047,1.3528790949049385
1890.0,0.8383789,0.23691691,2.4225000001364982,1.7562524867725389
1484.0,1.3112793,0.69483346,2.905000000169383,1.923216284683372
1308.0,1.690918,0.7968943,1.7400000002258453,1.4884343479397197
2082.0,0.7038574,0.29077944,3.1499999999985446,2.002674353436901
1076.0,2.4553223,0.83308256,5.202500000413567,2.573718852557764
860.0,4.4223633,2.210549,9.562499999340796,3.4893198686406883
1497.0,1.2961426,0.59800637,1.1775000004048344,1.2244343855189241
2052.0,0.72802734,0.40567005,3.542499999585851,2.1237822597189675
1106.0,2.321289,1.1661427,2.0650000001356243,1.6214930342282674
2502.0,0.50805664,0.096864924,1.52249999996915,1.3923028430697129
1538.0,1.2358398,0.59064305,1.625000000194995,1.4384068480242003
260.0,9.856445,5.4721007,8.580000000643784,3.3052072997994224
571.0,7.5498047,6.4468517,4.549999999819556,2.4069150230773086
1324.0,1.6550293,0.6582667,5.277500001145524,2.592204023374385
850.0,4.504883,2.9969773,4.854999999242423,2.486277938751949
610.0,7.186035,6.533562,2.444999999654536,1.7643896073253251
1299.0,1.7150879,0.50146335,4.847499999772699,2.484356796600338
731.0,5.6169434,2.7423787,11.307499997316034,3.7943584633868634
1939.0,0.80126953,0.3075859,1.200000000027649,1.2360774464884468
360.0,9.030029,5.1004505,2.5375000000058217,1.7974552413823517
136907.0,0.020019531,0.007897527,1.2624999990672219,1.2678584006270153
1955.0,0.7897949,0.4473821,2.7525000002229363,1.87205551391175
1782.0,0.9423828,0.26599535,1.8649999997529074,1.540971041459401
1525.0,1.2570801,0.27999878,4.5925000003498235,2.4181299819574718
1646.0,1.0820312,0.5721579,3.4275000000512237,2.0890257393447764
1439.0,1.3815918,0.62073964,8.035000001645539,3.1985121140996475
1699.0,1.0246582,0.4178278,2.4949999998233383,1.7823390990182812
1680.0,1.0473633,0.3879621,6.690000000218576,2.9185565875200257
3649.0,0.23852539,0.09841323,2.5499999999083216,1.801877032141188
2572.0,0.48095703,0.1757785,1.107500000294821,1.1874817035093932
2166.0,0.66064453,0.19602281,4.04500000076776,2.2694170968403484
1776.0,0.9477539,0.2892354,4.977500000142897,2.517449072791983
1429.0,1.3984375,0.48364446,4.8900000001341715,2.495223712200126
737.0,5.5808105,1.4378239,1.9599999994263635,1.5797308337025464
695.0,5.976074,5.2015495,2.6300000009188085,1.8299234967132756
2440.0,0.52978516,0.22009408,1.4099999999778814,1.3398760233873943
2759.0,0.42016602,0.10362785,1.152499999754364,1.2113664082326707
1248.0,1.8359375,0.99555767,3.2250000000232824,2.026375466640016
231.0,10.158203,8.750854,2.7575000003020977,1.8737550653678976
899.0,3.947754,1.9347382,13.867499999588759,4.201981602302807
363.0,9.030029,8.18847,1.165000000583823,1.2179179243117375
1630.0,1.0957031,0.6042265,10.125000000165892,3.590480523642308
649.0,6.6467285,3.4875765,5.2525000002185696,2.586056981004041
1854.0,0.86572266,0.2146276,3.7549999991536622,2.1865531069249027
1810.0,0.9108887,0.3780093,3.224999999812281,2.0263754665737266
658.0,6.4799805,4.4201207,2.8725000004435417,1.9124279314046033
1072.0,2.4836426,0.5415568,2.5499999992578513,1.801877031911371
972.0,3.215332,1.3217578,2.9724999991324177,1.9454317118882973
328.0,9.364502,7.4278345,3.362500000454022,2.0691225120205092
232.0,10.158203,8.347262,10.97000000019005,3.7373035474773406
884.0,4.126953,2.9773283,1.0849999995908002,1.1753573522621288
4016.0,0.20239258,0.09678268,1.9775000000279395,1.5867675317290046
978.0,3.1379395,1.0911746,2.5700000006702606,1.8089294156552296
3009.0,0.3449707,0.1747625,1.2349999999662395,1.2539740179544954
387.0,8.821533,8.172237,1.6149999996641413,1.4339741505060888
722.0,5.6657715,4.7221546,3.830000000458968,2.2082815619662384
2533.0,0.49658203,0.27223387,1.2500000003725287,1.2615662611980678
683.0,6.1203613,5.0235977,1.424999999903958,1.3469841688473263
1572.0,1.1821289,0.4003714,2.6674999991522053,1.8429233528558915
1037.0,2.6340332,1.0217228,8.792500001176382,3.3458868329012166
326.0,9.413818,7.5294952,4.43249999936932,2.3756334484165693
1068.0,2.5004883,0.81105816,1.9699999994566315,1.5837556321719688
2928.0,0.36938477,0.12592265,1.405000000262517,1.3374982469847019
631.0,6.9680176,3.6727357,9.400000002406877,3.4595450168447095
1314.0,1.6806641,0.6894847,1.6074999997156554,1.4306406144800081
909.0,3.8359375,1.9718356,1.5574999998306156,1.408215392157517
2630.0,0.46289062,0.2015363,1.0474999999531431,1.154867275079878
704.0,5.8339844,3.365401,1.7350000004173485,1.4862942543947655
1254.0,1.8132324,0.9322324,2.0849999997799746,1.629326379364389
3049.0,0.33691406,0.08981993,1.1475000004275357,1.208735859535885
743.0,5.5336914,1.747521,1.6425000004516908,1.4461313746691948
2382.0,0.5529785,0.13782975,2.790000000318977,1.8847647944020065
2526.0,0.49975586,0.23557723,3.702499999482243,2.171213811148665
2367.0,0.5595703,0.23923887,3.030000001011941,1.9641577894446227
1231.0,1.8869629,1.3204601,2.4324999997243877,1.7598736296158775
2039.0,0.73168945,0.22052841,2.1625000006504695,1.6593313461506092
408.0,8.700928,6.268364,1.892499999887077,1.552290513488863
1101.0,2.355957,0.739505,5.432499999929567,2.6299950240797214
866.0,4.350586,2.7595835,2.064999999394931,1.6214930339374614
1002.0,2.9230957,1.5867155,2.4825000005785838,1.7778687157778883
803.0,5.13501,2.4095478,5.089999999194114,2.5457394371136832
43439.0,0.049072266,0.014819099,1.035000000330036,1.1479559787818991
347.0,9.151855,8.848684,1.0650000002214797,1.1644741798017442
813.0,5.0688477,3.023778,2.317499998769491,1.7177696712181778
702.0,5.845215,1.63808,4.067500000066064,2.275720072481321
1057.0,2.5568848,0.9643245,12.025000001477014,3.912889664598393
170.0,10.808105,8.647932,9.94499999936787,3.5584220198827374
1139.0,2.2202148,0.89424026,6.512499999547437,2.8795785341802236
2015.0,0.74609375,0.4518395,1.3374999994470271,1.304974287248302
373.0,8.949951,6.3975606,2.685000001274457,1.848958674291181
615.0,7.1330566,5.3524203,2.3449999989880603,1.7279313444450028
632.0,6.907959,3.7047687,5.04250000203058,2.5338331450418106
1858.0,0.8623047,0.38208023,4.254999999334103,2.327581204168884
1194.0,2.0285645,0.95757776,4.8025000002287594,2.4727985995389687
1803.0,0.9194336,0.35242003,2.657499999450812,1.8394657075994778
14807.0,0.08105469,0.034852613,1.1899999997063424,1.2309163488478603
14379.0,0.08300781,0.03992866,1.0724999999167628,1.1685672473685376
17219.0,0.07763672,0.037095424,2.0999999999563443,1.6351767622762554
17903.0,0.07519531,0.034801114,7.064999998751737,2.9992394672590894
14548.0,0.08227539,0.04146296,2.012499999751163,1.6007481324251749
5705.0,0.14038086,0.051870838,3.0024999994080277,1.9552242153557744
14984.0,0.080322266,0.037708767,2.3949999993707753,1.7462556252850157
1750.0,0.97998047,0.33634624,3.0425000001504663,1.968205099843081
22975.0,0.06738281,0.022209,4.547499999496214,2.4062536917460955
3758.0,0.22729492,0.07739947,2.9474999994976674,1.9372334803702165
1206.0,1.9606934,1.0319847,1.8649999998533167,1.5409710415008828
2018.0,0.74438477,0.28979677,3.0375000007479693,1.9665871753078734
684.0,6.1101074,4.2568707,1.2575000003879548,1.2653452999076682
1734.0,0.98876953,0.4220955,5.357499999846626,2.6117773375085696
43438.0,0.049072266,0.030237546,1.547499999318679,1.4036873564331125
691.0,6.0202637,2.3703964,3.5424999989528394,2.123782259529217
1079.0,2.435791,1.6273608,1.2575000005698527,1.2653452999991845
34798.0,0.052734375,0.02359501,3.4974999998701968,2.1102500580608834
1977.0,0.7770996,0.2689572,2.8524999990093063,1.9057585891438773
591.0,7.365967,4.8611255,1.6524999996655967,1.4505269205530387
1876.0,0.8515625,0.3173439,6.142500000722356,2.796582540254349
2540.0,0.49389648,0.16376817,2.4500000002764875,1.7661927655137712
2221.0,0.6335449,0.30813646,1.4175000004429603,1.343434797534323
190.0,10.515625,8.380719,10.902500000033749,3.725787720270451
3480.0,0.25952148,0.0847008,1.0600000001568697,1.1617374564069995
635.0,6.814453,3.739645,3.719999997973792,2.176338922097144
950.0,3.392334,1.1558397,7.1349999999386,3.014061072972346
322.0,9.454102,6.6347485,8.512499998965364,3.292180375259037
1240.0,1.8581543,1.2208719,2.129999999329738,1.6468151776785676
1245.0,1.8520508,0.96964264,2.5674999994039536,1.8080493716568196
1978.0,0.7770996,0.3269173,4.832499998053826,2.480510047843936
2639.0,0.46044922,0.1906081,1.3099999998760172,1.2914889869624144
661.0,6.423584,2.7244987,3.2250000016647395,2.0263754671557077
710.0,5.7700195,1.9555842,1.9500000011219525,1.5756957554242765
2707.0,0.43969727,0.15977743,2.5599999999516876,1.8054066673357843
2473.0,0.5175781,0.21565236,1.1374999998050042,1.2034575114593664
1316.0,1.6787109,0.65399027,3.8399999999493586,2.211162556601967
2661.0,0.4543457,0.13333894,1.592499999891443,1.4239501307463431
2635.0,0.46118164,0.13865869,2.7249999996391137,1.8626802621340635
1376.0,1.4968262,0.7713523,3.5575000004956383,2.1282738735948454
1986.0,0.77124023,0.23664615,2.104999999888533,1.637122243916316
2083.0,0.7038574,0.40056953,2.582500000383587,1.8133232267764499
1179.0,2.0615234,0.9043353,5.095000000204602,2.546989493634821
1934.0,0.8041992,0.39845613,1.1174999999889403,1.1928307471001336
2785.0,0.41308594,0.18803144,4.397500000736033,2.3662355966619266
1212.0,1.9416504,0.65159565,6.96749999971391,2.9784721800913276
987.0,3.0578613,1.4270339,5.192500000268337,2.5712441222838
122848.0,0.02368164,0.009989242,1.4300000008227656,1.349345230109352
5641.0,0.14208984,0.10702263,2.1524999994662357,1.6554902957622035
993.0,3.0080566,1.3430655,3.222499999571886,2.0255898973790254
5695.0,0.140625,0.09734491,1.3624999997220582,1.3171138444902069
5565.0,0.14453125,0.10155735,5.097499998678394,2.5476142913723754
5476.0,0.14697266,0.105354145,2.3700000002729937,1.7371176475328094
1361.0,1.5556641,1.1527082,1.5525000001225273,1.4059531974277617
1949.0,0.7976074,0.30156845,1.4575000003966863,1.3622579186617254
650.0,6.63208,5.8314567,1.0650000002054731,1.1644741797929934
1738.0,0.9848633,0.50408506,2.644999999005522,1.8351344895015997
3133.0,0.31567383,0.13755046,1.1249999995357938,1.1968268409573761
2971.0,0.35180664,0.15835351,1.5974999999706052,1.4261837794186962
670.0,6.287842,3.7086782,2.695000002532909,1.8523986008109226
687.0,6.083252,2.7902844,5.202499997623962,2.573718851867744
2431.0,0.53027344,0.22403929,1.9375000003768945,1.5706373287313196
1246.0,1.8496094,0.6414054,6.392500000742739,2.852925479339622
332.0,9.320801,5.4828386,4.737500001015722,2.45600739910858
1243.0,1.8554688,0.5536121,8.380000000546275,3.266457926497172
2232.0,0.6281738,0.37592137,1.5925000004502357,1.4239501309961682
1865.0,0.8601074,0.2664519,2.3999999993509844,1.7480774887109662
1086.0,2.4052734,1.5854942,5.722499999504944,2.6992801436895437
1957.0,0.7890625,0.21404067,6.417499999970018,2.858498693072945
2145.0,0.673584,0.3046336,1.7774999981783908,1.5043880112681725
1528.0,1.2492676,0.595849,2.594999999645806,1.8177064169267747
2060.0,0.7216797,0.28833672,10.949999998979912,3.7338951529938833
910.0,3.8259277,2.3220649,7.660000000266004,3.1229817343382003
1668.0,1.0671387,0.74969125,1.1424999997939453,1.2060995728369885
77382.0,0.03149414,0.026706204,1.010000000327127,1.1340070284610344
2914.0,0.37353516,0.19607416,1.1900000007860942,1.230916349406299
1471.0,1.3339844,0.52036554,4.024999999528517,2.2637997188264514
99378.0,0.029785156,0.02792774,1.064999999939173,1.1644741796474067
